Year,School Code,School Name,School Type,School Street,School City,School State,School Zip,School County,School District Name,District Code,Grades,Reported?,K-12 Enrolled,K-12 Exempt,K-12 % Exempt,K-12 Medical Exemption,K-12 % Medical Exemption,K-12 Personal Exemption,K-12 % Personal Exemption,K-12 Religious Exemption,K-12 % Religious Exemption,K-12 Exempt for DT/Td,K-12 Exempt for Pertussis,K-12 exempt for Polio,K-12 exempt for Measles,K-12 Exempt for Mumps,K-12 Exempt for Rubella,K-12 Exempt for Hep B,K-12 Exempt for Varicella
2011,4262,Orting Middle School,Public School,111 Whitehawk Blvd NW,Orting,WA,98360,PIERCE,Orting School District,27344,6-8,Yes,533,38,7.1%,3,0.6%,35,6.6%,0,0.0%,27,27,17,18,18,18,23,0
2011,2360,Orting Primary School,Public School,316 Washington Avenue North,Orting,WA,98360,PIERCE,Orting School District,27344,K-2,Yes,524,26,5.0%,1,0.2%,24,4.6%,1,0.2%,14,14,12,12,12,12,11,22
2011,5011,Orting Special Education,Public School,316 Washington Ave N,Orting,WA,98360,PIERCE,Orting School District,27344,K-PK,No,,,,,,,,,,,,,,,,,
2011,2827,Osborn Elementary,Public School,225 Central Ave,Leavenworth,WA,98826,CHELAN,Cascade School District,4228,3-5,Yes,275,14,5.1%,1,0.4%,13,4.7%,,0.0%,11,11,11,12,12,12,10,14
2011,3015,Othello High School,Public School,340 S 7th Ave,Othello,WA,99344,ADAMS,Othello School District,1147,9-12,Yes,996,19,1.9%,4,0.4%,14,1.4%,1,0.1%,11,11,5,8,8,8,7,0
2011,1665,Other Schools,Public School,202 Alder,Everett,WA,98203,SNOHOMISH,Everett School District,31002,5-12,No,,,,,,,,,,,,,,,,,
2011,2955,Otis Orchards Elementary,Public School,22000 E WELLESLEY AVE,OTIS ORCHARDS,WA,99027,SPOKANE,East Valley School District (Spokane),32361,K-5,Yes,420,36,8.6%,14,3.3%,22,5.2%,0,0.0%,11,11,12,15,15,15,20,13
2011,8051,Our Lady of Fatima School,Private School,3301 W Dravus St,Seattle,WA,98199,KING,Seattle Public Schools,17001,K-8,No,,,,,,,,,,,,,,,,,
2011,8052,Our Lady of Guadalupe School,Private School,3401 SW Myrtle St,Seattle,WA,98126,KING,Seattle Public Schools,17001,K-8,Yes,238,1,0.4%,0,0.0%,1,0.4%,0,0.0%,1,1,1,0,0,0,0,0
2011,8009,Our Lady of Lourdes School,Private School,4701 NW Franklin St,Vancouver,WA,98663,CLARK,Vancouver School District,6037,K-8,Yes,289,9,3.1%,1,0.3%,7,2.4%,1,0.3%,7,7,7,8,8,8,8,8
2011,8054,Our Lady Of The Lake School,Private School,3520 NE 89th St,Seattle,WA,98115,KING,Seattle Public Schools,17001,K-8,Yes,197,11,5.6%,1,0.5%,10,5.1%,0,0.0%,4,4,3,6,6,6,7,8
2011,8115,Our Lady Star of the Sea School,Private School,1516 5th St,Bremerton,WA,98337,KITSAP,Bremerton School District,18100,K-8,No,,,,,,,,,,,,,,,,,
2011,1648,Out Of District Facility,Public School,300 SW 7TH ST,RENTON,WA,98055,KING,Renton School District,17403,K-12,No,,,,,,,,,,,,,,,,,
2011,1643,Out Of District Special Ed,Public School,200 E Fremont,Monroe,WA,98272,SNOHOMISH,Monroe School District,31103,K-11,No,,,,,,,,,,,,,,,,,
2011,2469,Outlook Elementary School,Public School,1110 S. 6th Street,Sunnyside,WA,98944,YAKIMA,Sunnyside School District,39201,1-5,Yes,581,3,0.5%,0,0.0%,3,0.5%,0,0.0%,1,1,1,1,1,1,2,2
2011,1999,Out-of-District Placement,Contract School,15675 Ambaum Blvd SW,Burien,WA,98166,KING,Highline School District,17401,1-12,No,,,,,,,,,,,,,,,,,
2011,1474,Overcomer Academy,Private School,33415 Military Rd S,Auburn ,WA,98001,KING,Federal Way School District,17210,K-5,No,,,,,,,,,,,,,,,,,
2011,8109,Overlake School,Private School,20301 NE 108th St,Redmond,WA,98053,KING,Lake Washington School District,17414,5-12,Yes,535,9,1.7%,0,0.0%,9,1.7%,0,0.0%,4,4,1,7,7,7,2,0
2011,2769,P C Jantz Elementary,Public School,P.O. BOX 248,ODESSA,WA,99159,LINCOLN,Odessa School District,22105,K-6,Yes,108,10,9.3%,1,0.9%,9,8.3%,0,0.0%,2,2,1,3,3,3,1,5
2011,1680,PACE Academy (OPTIONS),Public School,71 E. Campus Dr.,Belfair,WA,98528,MASON,North Mason School District,23403,9-12,Yes,60,6,10.0%,0,0.0%,6,10.0%,0,0.0%,1,2,0,3,3,3,3,0
2011,4022,Pace Alternative High School,Public School,310 S. Wasco Avenue,Wapato,WA,98951,YAKIMA,Wapato School District,39207,6-12,Yes,3383,8,0.2%,4,0.1%,4,0.1%,0,0.0%,4,4,3,7,7,7,2,4
2011,3155,Pacific Beach Elementary School,Public School,P.O. Box H,Pacific Beach,WA,98571,GRAYS HARBOR,North Beach School District,14064,K-6,Yes,100,7,7.0%,0,0.0%,6,6.0%,1,1.0%,4,4,4,4,4,4,4,6
2011,5026,Pacific Cascade Freshman Campus,Public School,24635 SE ISSAQUAH-FALL CITY RD,ISSAQUAH,WA,98029,KING,Issaquah School District,17411,9-9,No,,,,,,,,,,,,,,,,,
2011,5200,Pacific Cascade Middle School,Public School,24635 SE Issaquah Fall City Road,Issaquah,WA,98029,KING,Issaquah School District,17411,6-8,Yes,754,28,3.7%,5,0.7%,21,2.8%,2,0.3%,16,16,12,15,15,16,19,0
2011,8394,Pacific Crest Academy,Private School,324 NE Oak Street,Camas,WA,98607,CLARK,Camas School District,6117,K-7,No,,,,,,,,,,,,,,,,,
2011,8929,Pacific Crest Schools,Private School,600 NW Bright St,Seattle,WA,98107,KING,Seattle Public Schools,17001,K-8,No,,,,,,,,,,,,,,,,,
2011,801V,Pacific Learning Academy,Private School,22525 SE 64th Pl  Ste 272,Issaquah,WA,98027,KING,Issaquah School District,17411,6-12,No,,,,,,,,,,,,,,,,,
2011,8419,Pacific Learning Center NW,Private School,14550 Westminster Way,Shoreline,WA,98133,SNOHOMISH,Edmonds School District,31015,K-12,No,,,,,,,,,,,,,,,,,
2011,3333,Pacific Middle School,Public School,22705 24th Ave S,Des Moines,WA,98198,KING,Highline School District,17401,7-8,Yes,695,21,3.0%,1,0.1%,19,2.7%,1,0.1%,20,20,1,16,16,16,16,17
2011,4209,Pacific Middle School,Public School,2017 NE 172nd Avenue,Vancouver,WA,98684,CLARK,Evergreen School District (Clark),6114,6-8,Yes,1098,60,5.5%,2,0.2%,52,4.7%,6,0.5%,56,56,45,42,41,43,36,0
2011,5223,Paideia High School,Public School,3034 Huffman Road,Valley,WA,99181,STEVENS,Valley School District,33070,9-12,Yes,35,16,45.7%,1,2.9%,14,40.0%,1,2.9%,11,14,11,10,10,10,8,0
2011,1733,Pal Program,Public School,1845 NE HOSTMARK ST,POULSBO,WA,98370,KITSAP,North Kitsap School District,18400,K-8,Yes,89,31,34.8%,0,0.0%,31,34.8%,0,0.0%,25,26,24,25,25,25,25,13
2011,8186,Palisades Christian Academy,Private School,1115 N Governmental Way,Spokane,WA,99224,SPOKANE,Spokane School District,32081,K-12,No,,,,,,,,,,,,,,,,,
2011,2502,Palisades Elementary School,Public School,1114 Palisades Rd,Palisades,WA,98845,DOUGLAS,Palisades School District,9102,K-5,No,,,,,,,,,,,,,,,,,
2011,1961,Palouse at Garfield Middle School,Public School,600 E Alder Street,Palouse,WA,99161,WHITMAN,Palouse School District,38301,6-8,No,,,,,,,,,,,,,,,,,
2011,2622,Palouse Elementary,Public School,600 E Alder Street,Palouse,WA,99161,WHITMAN,Palouse School District,38301,K-5,Yes,87,8,9.2%,4,4.6%,4,4.6%,0,0.0%,5,5,5,5,5,5,5,5
2011,2634,Palouse High School,Public School,600 East Alder Street,Palouse,WA,99161,WHITMAN,Palouse School District,38301,9-12,Yes,61,5,8.2%,2,3.3%,3,4.9%,0,0.0%,4,4,4,2,3,3,3,3
2011,1754,Palouse Junction High School,Public School,PO Box 829,Connell,WA,99326,FRANKLIN,North Franklin School District,11051,9-12,No,,,,,,,,,,,,,,,,,
2011,5230,Panorama Distance,Public School,217 South Hofstetter,Colville,WA,99114,STEVENS,Colville School District,33115,K-12,No,,,,,,,,,,,,,,,,,
2011,1594,Panorama School,Public School,225 South Hofstetter,Colville,WA,99114,STEVENS,Colville School District,33115,K-12,No,,,,,,,,,,,,,,,,,
2011,3329,Panther Lake Elementary School,Public School,34424 1ST AV S,FEDERAL WAY,WA,98003,KING,Federal Way School District,17210,K-5,Yes,412,13,3.2%,1,0.2%,10,2.4%,2,0.5%,10,10,10,7,7,7,7,10
2011,5178,Panther Lake Elementary School,Public School,10200 SE 216TH ST,Kent,WA,98031,KING,Kent School District,17415,K-6,No,,,,,,,,,,,,,,,,,
2011,5055,Papermaker Preschool,Public School,1919 NE Ione St,Camas,WA,98607,CLARK,Camas School District,6117,K-PK,No,,,,,,,,,,,,,,,,,
2011,1854,PARADE,Public School,32240 NE 50th St,Carnation,WA,98014,KING,Riverview School District,17407,K-12,No,,,,,,,,,,,,,,,,,
2011,1819,Parent Partner Program,Public School,PO BOX 159,SPRINGDALE,WA,99173,STEVENS,Mary Walker School District,33207,K-12,No,,,,,,,,,,,,,,,,,
2011,1904,Parent Partnerhip,Public School,1601 Avenue D,Snohomish,WA,98290,SNOHOMISH,Snohomish School District,31201,K-12,No,,,,,,,,,,,,,,,,,
2011,1715,Parents As Partners,Public School,216 E 4TH ST,PORT ANGELES,WA,98362,CLALLAM,Port Angeles School District,5121,K-8,No,,,,,,,,,,,,,,,,,
2011,4281,Park Avenue Center,Public School,6701 S Park Ave,Tacoma,WA,98408,PIERCE,Tacoma School District,27010,K-12,No,,,,,,,,,,,,,,,,,
2011,2189,Park Lodge Elementary School,Public School,6300 100th ST SW,Lakewood,WA,98499,PIERCE,Clover Park School District,27400,K-5,Yes,415,5,1.2%,3,0.7%,2,0.5%,0,0.0%,1,1,1,2,2,2,3,1
2011,3472,Park Middle School,Public School,1011 WEST 10TH AVENUE,KENNEWICK,WA,99336,BENTON,Kennewick School District,3017,6-8,Yes,829,42,5.1%,0,0.0%,42,5.1%,0,0.0%,68,38,22,23,23,23,22,26
2011,3491,Park Orchard Elementary School,Public School,11010 SE 232nd ST,Kent,WA,98031,KING,Kent School District,17415,K-6,Yes,454,12,2.6%,4,0.9%,7,1.5%,1,0.2%,3,3,5,4,4,4,5,4
2011,5040,Park Place Middle School,Public School,,Monroe,WA,98272,SNOHOMISH,Monroe School District,31103,6-8,No,,,,,,,,,,,,,,,,,
2011,3213,Parke Creek Treatment Ctr,Institution,11042 Parke Creek Road,Ellensburg,WA,98926,KITTITAS,Kittitas School District,19403,8-12,No,,,,,,,,,,,,,,,,,
2011,8150,Parkland Lutheran School,Private School,120 123rd St S,Tacoma,WA,98444,PIERCE,Franklin Pierce School District,27402,K-8,No,,,,,,,,,,,,,,,,,
2011,2457,Parkside Elementary,Public School,PO Box 4024,Tenino,WA,98589,THURSTON,Tenino School District,34402,K-2,Yes,292,23,7.9%,1,0.3%,20,6.8%,2,0.7%,26,28,25,27,27,27,25,33
2011,3335,Parkside Elementary,Public School,2104 S 247th St,Des Moines,WA,98198,KING,Highline School District,17401,K-6,Yes,507,7,1.4%,1,0.2%,6,1.2%,0,0.0%,4,4,4,5,5,5,4,4
2011,3202,Parkview Elementary School,Public School,3033 Coolidge Dr,Bellingham,WA,98225,WHATCOM,Bellingham School District,37501,K-5,Yes,258,37,14.3%,5,1.9%,32,12.4%,0,0.0%,18,18,17,19,19,19,32,25
2011,2823,Parkway Elementary,Public School,1103 4th St,Clarkston,WA,99403,ASOTIN,Clarkston School District,2250,K-6,No,,,,,,,,,,,,,,,,,
2011,2695,Parkway School,Public School,1011 PARKWAY BLVD,EPHRATA,WA,98823,GRANT,Ephrata School District,13165,5-6,No,,,,,,,,,,,,,,,,,
2011,3489,Parkwood Elementary,Public School,1815 N. 155th Street,Shoreline,WA,98133,KING,Shoreline School District,17412,K-6,Yes,426,30,7.0%,2,0.5%,28,6.6%,0,0.0%,5,4,10,11,11,11,15,8
2011,3194,Pasadena Park Elementary,Public School,8508 E UPRIVER DRIVE,SPOKANE,WA,99212,SPOKANE,West Valley School District (Spokane),32363,K-5,Yes,413,28,6.8%,4,1.0%,23,5.6%,1,0.2%,12,12,12,14,14,14,13,20
2011,4278,Paschal Sherman,Tribal School,25 A MISSION ROAD,OMAK,WA,98841,OKANOGAN,Omak School District,24019,K-9,Yes,156,1,0.6%,0,0.0%,1,0.6%,0,0.0%,1,1,1,1,1,1,1,1
2011,1970,Pasco Early Childhood,Public School,1215 W Lewis,Pasco,WA,99301,FRANKLIN,Pasco School District,11001,K-PK,No,,,,,,,,,,,,,,,,,
2011,2917,Pasco Senior High School,Public School,1108 N 10TH AVENUE,PASCO,WA,99301,FRANKLIN,Pasco School District,11001,9-12,Yes,1870,20,1.1%,0,0.0%,20,1.1%,0,0.0%,14,14,11,13,12,12,11,0
2011,1811,Pass Program,Public School,2731 10th St.,Everett,WA,98201,SNOHOMISH,Everett School District,31002,6-12,No,,,,,,,,,,,,,,,,,
2011,2396,Pateros Elementary,Public School,P.O. BOX 98,PATEROS,WA,98846,OKANOGAN,Pateros School District,24122,K-6,Yes,154,25,16.2%,0,0.0%,16,10.4%,9,5.8%,10,12,11,15,15,15,12,8
2011,2397,Pateros High School,Public School,P O BOX 98,PATEROS,WA,98846,OKANOGAN,Pateros School District,24122,7-12,Yes,135,28,20.7%,0,0.0%,13,9.6%,15,11.1%,20,26,16,16,16,16,17,0
2011,2133,Paterson Elementary School,Public School,51409 W. Prior Rd.,Paterson,WA,99345,BENTON,Paterson School District,3050,K-8,Yes,108,2,1.9%,0,0.0%,2,1.9%,0,0.0%,2,2,2,2,2,2,2,2
2011,1620,Pathfinder K-8 School,Public School,1901 SW Genesee St,SEATTLE,WA,98116,KING,Seattle Public Schools,17001,K-8,Yes,488,107,21.9%,7,1.4%,99,20.3%,1,0.2%,59,60,68,17,17,17,85,20
2011,2688,Paul Rumburg Elementary,Public School,2650 ENTIAT WAY,ENTIAT,WA,98822,CHELAN,Entiat School District,4127,K-6,Yes,177,4,2.3%,0,0.0%,4,2.3%,0,0.0%,1,1,1,2,2,2,2,3
2011,2858,Pe Ell School,Public School,PO Box 368,Pe Ell,WA,98572,LEWIS,Pe Ell School District,21301,K-12,Yes,289,15,5.2%,5,1.7%,10,3.5%,0,0.0%,4,4,4,6,6,6,8,2
2011,8613,Peace Lutheran School,Private School,1234 NE Riddell Rd,Bremerton,WA,98310,KITSAP,Central Kitsap School District,18401,K-8,Yes,161,12,7.5%,0,0.0%,10,6.2%,2,1.2%,6,6,6,8,8,8,8,9
2011,8138,Peaceful Glen Christian School,Private School,2727 Lake Avenue,Snohomish,WA,98290,SNOHOMISH,Snohomish School District,31201,K-8,No,,,,,,,,,,,,,,,,,
2011,8127,Peaceful Valley Christian School,Private School,32084-D Hwy 97N,Tonasket,WA,98855,OKANOGAN,Tonasket School District,24404,1-8,No,,,,,,,,,,,,,,,,,
2011,4283,Pearl Street Center,Public School,815 S Pearl St,Tacoma,WA,98465,PIERCE,Tacoma School District,27010,6-12,Yes,12,1,8.3%,0,0.0%,1,8.3%,0,0.0%,1,1,1,1,1,1,1,1
2011,2832,Peninsula Elementary,Public School,2406 W. TEXAS STREET,MOSES LAKE,WA,98837,GRANT,Moses Lake School District,13161,K-5,Yes,361,32,8.9%,5,1.4%,24,6.6%,3,0.8%,16,17,13,14,14,14,15,13
2011,2681,Peninsula High School,Public School,14105 Purdy Dr NW,Gig Harbor,WA,98332,PIERCE,Peninsula School District,27401,9-12,Yes,1416,97,6.9%,4,0.3%,91,6.4%,2,0.1%,80,80,35,41,41,41,37,0
2011,4530,Penny Creek Elementary,Public School,4117 132nd St. SE,Everett,WA,98208,SNOHOMISH,Everett School District,31002,K-5,Yes,731,40,5.5%,1,0.1%,39,5.3%,0,0.0%,31,31,30,23,23,23,27,30
2011,8251,Perkins School,Private School,9005 Roosevelt Way NE,Seattle,WA,98115,KING,Seattle Public Schools,17001,K-5,Yes,60,1,1.7%,0,0.0%,1,1.7%,0,0.0%,1,0,0,1,1,1,1,1
2011,3401,Perry G Keithley Middle School,Public School,12324 12TH AVE S,TACOMA,WA,98444,PIERCE,Franklin Pierce School District,27402,6-8,Yes,743,24,3.2%,2,0.3%,22,3.0%,0,0.0%,18,18,14,16,16,16,11,17
2011,2760,Peshastin Dryden Elementary,Public School,P O Box 373,Peshastin,WA,98847,CHELAN,Cascade School District,4228,K-2,Yes,228,19,8.3%,0,0.0%,19,8.3%,0,0.0%,15,15,16,16,16,16,14,17
2011,3199,Peter G Schmidt Elementary,Public School,225 Dennis St SE,Tumwater,WA,98501,THURSTON,Tumwater School District,34033,K-6,Yes,592,37,6.3%,7,1.2%,30,5.1%,0,0.0%,24,24,25,22,22,22,24,24
2011,2644,Peter S Ogden Elementary,Public School,8100 NE 28TH ST,VANCOUVER,WA,98662,CLARK,Vancouver School District,6037,K-5,Yes,522,29,5.6%,2,0.4%,23,4.4%,4,0.8%,21,20,19,22,22,22,17,21
2011,3168,Phantom Lake Elementary,Public School,1050  160th Avenue SE,Bellevue,WA,98008,KING,Bellevue School District,17405,K-5,Yes,321,71,22.1%,16,5.0%,55,17.1%,0,0.0%,12,12,14,11,11,11,14,0
2011,1722,Phoenix Alternative School,Public School,10110 W Charles Rd,Nine Mile Falls,WA,99026,SPOKANE,Nine Mile Falls School District,32325,7-12,No,,,,,,,,,,,,,,,,,
2011,5106,Phoenix High School,Public School,3520 Southridge Boulevard,Kennewick,WA,99338,BENTON,Kennewick School District,3017,9-12,Yes,58,4,6.9%,1,1.7%,2,3.4%,1,1.7%,1,1,2,3,3,3,3,0
2011,1640,Phoenix Program,Public School,5715 Milwaukee Ave E,Puyallup,WA,98372,PIERCE,Puyallup School District,27003,K-12,No,,,,,,,,,,,,,,,,,
2011,1724,PI Program,Public School,PO Box 278,Chimacum,WA,98325,JEFFERSON,Chimacum School District,16049,K-12,Yes,69,25,36.2%,2,2.9%,21,30.4%,2,2.9%,16,18,17,20,20,20,20,4
2011,4165,Picnic Point Elementary,Public School,5819 140th St SW,Edmonds,WA,98026,SNOHOMISH,Mukilteo School District,31006,K-5,Yes,607,21,3.5%,4,0.7%,16,2.6%,1,0.2%,11,12,6,6,6,6,7,7
2011,5215,Pierce County Skill Center Summer School,Public School,516 176th St E,Spanaway,WA,98387,PIERCE,Bethel School District,27403,7-12,No,,,,,,,,,,,,,,,,,
2011,5961,Pierce County Skills Center,Public School,516 176th St E,Spanaway,WA,98387,PIERCE,Bethel School District,27403,7-12,No,,,,,,,,,,,,,,,,,
2011,3879,Pine Lake Middle School,Public School,3200 228TH AVE SE,SAMMAMISH,WA,98075,KING,Issaquah School District,17411,6-8,Yes,791,31,3.9%,1,0.1%,28,3.5%,2,0.3%,13,14,11,15,15,15,17,0
2011,3593,Pine Tree Elementary School,Public School,27825 118th Ave SE,Kent,WA,98030,KING,Kent School District,17415,K-6,Yes,495,14,2.8%,4,0.8%,10,2.0%,0,0.0%,7,8,8,6,6,6,9,5
2011,4527,Pinecrest Elementary,Public School,5530 Pine Road NE,BREMERTON,WA,98311,KITSAP,Central Kitsap School District,18401,K-6,Yes,452,13,2.9%,2,0.4%,11,2.4%,0,0.0%,5,5,6,5,5,5,5,4
2011,3874,Pinehurst K-8 School,Public School,11530 12 AV NE,SEATTLE,WA,98125,KING,Seattle Public Schools,17001,K-8,Yes,144,35,24.3%,0,0.0%,35,24.3%,0,0.0%,28,28,29,4,4,4,29,0
2011,3651,Pinewood Elementary,Public School,5115 84th Ave NE,Marysville,WA,98270,SNOHOMISH,Marysville School District,31025,K-5,Yes,502,30,6.0%,1,0.2%,28,5.6%,1,0.2%,18,17,18,20,20,20,16,14
2011,4573,Pioneer Elementary,Public School,8213 Eaglefield Dr,Arlington,WA,98223,SNOHOMISH,Arlington School District,31016,K-5,Yes,536,59,11.0%,4,0.7%,55,10.3%,0,0.0%,35,37,34,36,36,36,33,37
2011,2919,Pioneer Elementary,Public School,224 J STREET S.E.,QUINCY,WA,98848,GRANT,Quincy School District,13144,2-3,Yes,342,4,1.2%,1,0.3%,3,0.9%,0,0.0%,1,2,2,2,2,2,2,4
2011,3227,Pioneer Elementary School,Public School,2301 M ST SE,AUBURN,WA,98002,KING,Auburn School District,17408,K-5,Yes,460,16,3.5%,3,0.7%,12,2.6%,1,0.2%,4,8,7,8,8,8,10,3
2011,4445,Pioneer Elementary School,Public School,7212 NE 166th Avenue,Vancouver,WA,98682,CLARK,Evergreen School District (Clark),6114,K-5,Yes,594,51,8.6%,3,0.5%,41,6.9%,7,1.2%,43,42,43,44,43,44,40,39
2011,3697,Pioneer Elementary School,Public School,1655 CARLYON AVE SE,OLYMPIA,WA,98501,THURSTON,Olympia School District,34111,K-5,Yes,410,42,10.2%,1,0.2%,39,9.5%,2,0.5%,20,21,24,23,23,23,32,21
2011,4497,Pioneer Elementary School,Public School,1110 S. 6th Street,Sunnyside,WA,98944,YAKIMA,Sunnyside School District,39201,1-5,Yes,756,5,0.7%,0,0.0%,5,0.7%,0,0.0%,2,2,2,2,2,2,1,4
2011,2865,Pioneer Intermediate/Middle School,Public School,611 E AGATE RD.,SHELTON,WA,98584,MASON,Pioneer School District,23402,4-8,Yes,385,19,4.9%,2,0.5%,17,4.4%,0,0.0%,14,18,14,14,14,14,11,0
2011,1447,Pioneer Meadows Montessori School ,Private School,2377 Douglas Rd,Ferndale,WA,98248,WHATCOM,Ferndale School District,37502,K-6,No,,,,,,,,,,,,,,,,,
2011,2237,Pioneer Middle,Public School,1750 BOB'S HOLLOW LN,DUPONT,WA,98327,PIERCE,Steilacoom Hist. School District,27001,6-8,Yes,709,34,4.8%,1,0.1%,33,4.7%,0,0.0%,17,20,10,10,10,10,17,0
2011,3210,Pioneer Middle School,Public School,1620 RUSSELL ST,WENATCHEE,WA,98801,CHELAN,Wenatchee School District,4246,6-8,Yes,625,15,2.4%,1,0.2%,13,2.1%,1,0.2%,7,9,4,6,6,6,9,0
2011,2780,Pioneer Middle School,Public School,450 BRIDGE ST,WALLA WALLA,WA,99362,WALLA WALLA,Walla Walla Public Schools,36140,6-8,Yes,662,28,4.2%,4,0.6%,19,2.9%,5,0.8%,21,22,18,19,19,19,21,0
2011,4463,Pioneer Primary School,Public School,110 E SPENCER LAKE RD.,SHELTON,WA,98584,MASON,Pioneer School District,23402,K-3,Yes,332,13,3.9%,4,1.2%,9,2.7%,0,0.0%,7,7,8,8,8,8,6,11
2011,8724,Pioneer School,Private School,618 N Sullivan Rd,Veradale,WA,99037,SPOKANE,Central Valley School District,32356,K-5,No,,,,,,,,,,,,,,,,,
2011,4381,Pioneer Valley Elementary,Public School,7315 Eustis Hunt Rd,Spanaway,WA,98387,PIERCE,Bethel School District,27403,K-6,Yes,610,27,4.4%,8,1.3%,18,3.0%,1,0.2%,15,18,16,16,16,16,18,17
2011,1943,Pioneer Valley Preschool,Public School,7315 Eustis Hunt Rd,Spanaway,WA,98387,PIERCE,Bethel School District,27403,K-PK,No,,,,,,,,,,,,,,,,,
2011,4271,Pleasant Glade Elementary,Public School,1920 Abernethy Rd NE,Lacey,WA,98516,THURSTON,North Thurston Public Schools,34003,K-6,Yes,602,15,2.5%,4,0.7%,11,1.8%,0,0.0%,9,9,10,10,10,10,11,11
2011,3997,Pleasant Valley Middle,Public School,14320 NE 50TH AVE,VANCOUVER,WA,98686,CLARK,Battle Ground School District,6119,5-8,Yes,425,1,0.2%,0,0.0%,0,0.0%,1,0.2%,18,19,10,13,14,13,12,0
2011,3996,Pleasant Valley Primary,Public School,PO Box 200,Battle Ground,WA,98604,CLARK,Battle Ground School District,6119,K-4,Yes,446,6,1.3%,3,0.7%,0,0.0%,3,0.7%,31,33,33,33,34,34,28,32
2011,2169,Point Defiance,Public School,4330 N Visscher St,Tacoma,WA,98407,PIERCE,Tacoma School District,27010,K-5,Yes,433,5,1.2%,0,0.0%,4,0.9%,1,0.2%,5,5,5,5,5,5,5,5
2011,4459,Point Roberts Primary,Public School,820 BOBLETT ST,BLAINE,WA,98230,WHATCOM,Blaine School District,37503,K-2,Yes,13,1,7.7%,0,0.0%,1,7.7%,0,0.0%,0,0,0,0,0,0,0,1
2011,3087,Pomeroy Elementary School,Public School,P.O. Box 950,Pomeroy,WA,99347,GARFIELD,Pomeroy School District,12110,K-6,Yes,315,3,1.0%,0,0.0%,3,1.0%,0,0.0%,3,3,3,3,3,3,0,0
2011,2241,Pomeroy Jr Sr High School,Public School,P.O. Box 950,Pomeroy,WA,99347,GARFIELD,Pomeroy School District,12110,7-12,No,0,0,,0,,0,,0,,0,0,0,0,0,0,0,0
2011,4098,Ponderosa Elementary,Public School,10105 E. Cimmaron Dr.,Spokane,WA,99206,SPOKANE,Central Valley School District,32356,K-5,Yes,319,31,9.7%,3,0.9%,25,7.8%,3,0.9%,21,21,20,23,23,23,18,22
2011,4146,Pope Elementary,Public School,15102 122nd Ave E,Puyallup,WA,98374,PIERCE,Puyallup School District,27003,K-6,Yes,604,28,4.6%,3,0.5%,24,4.0%,1,0.2%,18,18,18,16,16,16,18,15
2011,800Z,Pope John Paul II High School,Private School,5608 Pacific Ave SE                     ,Lacey,WA,98509,THURSTON,North Thurston Public Schools,34003,9-12,Yes,40,2,5.0%,0,0.0%,2,5.0%,0,0.0%,1,2,1,1,1,1,1,2
2011,2908,Port Angeles High School,Public School,304 E PARK AVE,PORT ANGELES,WA,98362,CLALLAM,Port Angeles School District,5121,9-12,Yes,1205,74,6.1%,10,0.8%,62,5.1%,2,0.2%,18,42,27,44,44,44,43,0
2011,1907,Port Gardner,Public School,3516 Rucker,Everett,WA,98201,SNOHOMISH,Everett School District,31002,K-12,Yes,103,33,32.0%,1,1.0%,28,27.2%,4,3.9%,20,20,20,21,21,21,23,15
2011,4512,Port Susan Middle School,Public School,7506 267TH ST NW,STANWOOD,WA,98292,SNOHOMISH,Stanwood-Camano School District,31401,6-8,Yes,539,36,6.7%,2,0.4%,34,6.3%,0,0.0%,20,28,19,22,22,22,19,0
2011,2503,Port Townsend High School,Public School,1500 Van Ness St,Port Townsend,WA,98368,JEFFERSON,Port Townsend School District,16050,9-12,Yes,514,74,14.4%,0,0.0%,69,13.4%,5,1.0%,36,59,52,60,60,59,67,1
2011,1977,Port Townsend Special Education,Public School,450 Fir Street,Port Townsend,WA,98368,JEFFERSON,Port Townsend School District,16050,K-12,No,,,,,,,,,,,,,,,,,
2011,3124,Post Middle School,Public School,1220 E. 5th St,Arlington,WA,98223,SNOHOMISH,Arlington School District,31016,6-8,Yes,594,61,10.3%,1,0.2%,58,9.8%,2,0.3%,39,40,34,33,33,34,36,0
2011,2026,Poulsbo Elementary School,Public School,18531 NOLL RD NE,POULSBO,WA,98370,KITSAP,North Kitsap School District,18400,K-5,Yes,457,42,9.2%,1,0.2%,40,8.8%,1,0.2%,16,17,14,19,19,19,20,22
2011,2476,Poulsbo Middle School,Public School,2003 NE HOSTMARK,POULSBO,WA,98370,KITSAP,North Kitsap School District,18400,6-8,Yes,708,44,6.2%,2,0.3%,42,5.9%,0,0.0%,30,36,27,24,24,24,24,0
